Etunimi,Lukumäärä
Elinantytär,5
Elisabeht,5
Elisapet,5
Elise-Maj,5
Ellah,5
Ellakaisa,5
Ella-Liisa,5
Ella-Maarit,5
Ella-Rosa,5
Ella-Tuulia,5
Elle-Maaret,5
Elle-Maarit,5
Elli-Aliisa,5
Elli-Kaisa,5
Elli-Maarit,5
Elmeriina,5
Elnour,5
Elovena,5
Els-Beth,5
Elsebet,5
Elsimaria,5
Els-May,5
Elsvig,5
Elvida,5
Elvie,5
Ely,5
Elyana,5
Emaan,5
Emanuel,5
Emelinda,5
Emeraude,5
Emilee,5
Emilya,5
Emma-Inkeri,5
Emma-Katariina,5
Emma-Reeta,5
Emmi-Annika,5
Emmi-Pauliina,5
Emmi-Reeta,5
Emnet,5
Enara,5
Endla,5
Eneken,5
Enla,5
Enna-Liina,5
Enna-Maria,5
Enni-Ilona,5
Enni-Kaisa,5
Ensio,5
Erikintytär,5
Erona,5
Esja,5
Esmanur,5
Esmat,5
Esmée,5
Esmer,5
Essia,5
Essi-Leena,5
Essi-Tuulia,5
Estera,5
etunimetön,5
Eufemiia,5
Eunike,5
Eva-Katarina,5
Eva-Lill,5
Eva-Maaria,5
Eva-Maarit,5
Evan,5
Eveleen,5
Evelie,5
Evgenjevna,5
Evida,5
Evjen,5
Ewa-Maria,5
Ewelyn,5
Eyla,5
Eyram,5
Fadi,5
Fahdi,5
Fahma,5
Faize,5
Fakhir,5
Falis,5
Farhaan,5
Farxiyo,5
Fathia,5
Fathiya,5
Fatjona,5
Fatnan,5
Fawzi,5
Fayak,5
Feea,5
Felissa,5
Fenna,5
Fereshte,5
Feria,5
Fernandez,5
Feroza,5
Fevronia,5
Fida,5
Fiida,5
Fiija,5
Finley,5
Fionna,5
Fitsum,5
Fjona,5
Flordeliza,5
Flore,5
Florensia,5
Florinda,5
Forouzan,5
Fowsiya,5
Frea,5
Freda,5
Funmilayo,5
Gaby,5
Galad,5
Gamila,5
Garina,5
Gathoni,5
Gbemisola,5
Getachew,5
Ghadeer,5
Ghaleb,5
Ghalia,5
Ghia,5
Ghina,5
Gholam,5
Ghufran,5
Giao,5
Gladis,5
Glafiira,5
Glafira,5
Gol,5
Golaleh,5
Gona,5
Gordana,5
Gráinne,5
Greta-Lisa,5
Greta-Sofia,5
Gristiina,5
Gulala,5
Gull,5
Gulmira,5
Gun-Christin,5
Gun-Louise,5
Gunneli,5
Gunta,5
Gülbahar,5
Güler,5
Gülistan,5
Gülsüm,5
Göthild,5
Haagar,5
Hacer,5
Hadeel,5
Hafsah,5
Hafza,5
Haide,5
Hailu,5
Haiyan,5
Hali,5
Hallatar,5
Halle,5
Hamed,5
Hanna-Anneli,5
Hanna-Greta,5
Hanna-Karin,5
Hannamarja,5
Hanna-Marjut,5
Hanna-Pia,5
Hanna-Riika,5
Hanne-Liisa,5
Hanne-Maaret,5
Hanne-Riitta,5
Hanniina,5
Haroun,5
Hasnaa,5
Haven,5
Hawar,5
Haydee,5
Hazbije,5
Heavenly,5
Hedvika,5
Hee,5
Heidemarie,5
Heidi-Marjaana,5
Heini-Elina,5
Hela,5
Heliina,5
Heli-Katriina,5
Heli-Marjatta,5
Heli-Marjut,5
Helintytär,5
Heli-Susanna,5
Helje,5
Heljä-Maria,5
Heljä-Riitta,5
Heljä-Sisko,5
Helka-Maija,5
Helmi-Helena,5
Helmi-Kaarina,5
Helmi-Maaria,5
Héloïse,5
Henna-Juulia,5
Henne,5
Henni-Emilia,5
Henni-Kaisa,5
Henni-Liina,5
Henni-Riikka,5
Henriett,5
Herminia,5
Hertta-Liisa,5
Heta-Sofia,5
Hevi,5
Hiam,5
Hieu,5
Hilaria,5
Hiljamaria,5
Hillamaaria,5
Hilmaliina,5
Hilma-Sofia,5
Hilu,5
Hirut,5
Hiwa,5
Hiwot,5
Hoan,5
Hoi,5
Honia,5
Hortensia,5
Hristina,5
Hunaja,5
Huyên,5
Hyang,5
Hüma,5
Ian,5
Ida-Alina,5
Ida-Johanna,5
Ida-Louise,5
Ihab,5
Iida-Amanda,5
Iida-Ilona,5
Iina-Leena,5
Iinamaria,5
Iiria,5
Iiristiina,5
Iiti,5
Illucia,5
Ilone,5
Ilpontytär,5
Ilse-Marie,5
Ilse-May,5
Iltatähti,5
Ilwad,5
Imbi,5
Imme,5
Indah,5
Inês,5
Ingaliina,5
Inga-Maaret,5
Inga-Maija,5
Inga-Marita,5
Inga-Sofia,5
Ingelill,5
Inge-Lis,5
Inger-Lill,5
Inger-Maria,5
Ingmarie,5
Ingria,5
Inka-Amanda,5
Inka-Erika,5
Inkalilja,5
Inka-Maarit,5
Inkamari,5
Inka-Tuuli,5
Insaf,5
Intisaar,5
Intissar,5
Iolanda,5
Ionela,5
Ireena,5
Irida,5
Irish,5
Iriza,5
Irkku,5
Irmaliisa,5
Irma-Riitta,5
Isaura,5
Ishimwe,5
Isho,5
Ishtar,5
Isimbi,5
Islam,5
Ismahaan,5
Ista,5
Istahil,5
Itohan,5
Iulia,5
Ive,5
Ivika,5
Jaana-Johanna,5
Jaana-Marita,5
Jaanet,5
Jaara,5
Jaava,5
Jacquelyn,5
Jadeline,5
Jadina,5
Jae,5
Jagoda,5
Jaime,5
Jaklin,5
Jakovlevna,5
Jalmari,5
Jalmina,5
Jamira,5
Jamuna,5
Janna-Jemina,5
Jannatul,5
Janne,5
Janneke,5
Jasmeen,5
Jasminé,5
Jasmini,5
Jaspreet,5
Jatta-Mari,5
Jawaher,5
Jazz,5
Jeanina,5
Jeanne-Marie,5
Jeanny,5
Jefina,5
Jehan,5
Jelica,5
Jemena,5
Jemica,5
Jennah,5
Jenna-Maija,5
Jenne,5
Jenni-Helena,5
Jenni-Katariina,5
Jenni-Maarit,5
Jenni-Noora,5
Jenni-Pauliina,5
Jenni-Stiina,5
Jenni-Tuulia,5
Jenny-Juulia,5
Jerotich,5
Jevgenjevna,5
Jiali,5
Jiao,5
Jiaqi,5
Jihaan,5
Jihad,5
Jii,5
Jiida,5
Jiisa,5
Jimmy,5
Jiraporn,5
Jiya,5
Joaniina,5
Joanita,5
Johannantytär,5
Johanneksentytär,5
Johnsdotter,5
Jolanna,5
Jolinn,5
Jonetta,5
Jonette,5
Jonna-Kristiina,5
Jonna-Leena,5
Jonna-Liisa,5
Jonnantytär,5
Joonatan,5
Joosentytär,5
Jorintytär,5
Josef,5
Jovanka,5
Juli-Anna,5
Juljine,5
Juna,5
Jung,5
Jurevna,5
Jusliina,5
Jutta-Maija,5
Juulietta,5
Jwana,5
Kaarlo,5
Kader,5
Kadidja,5
Kaija-Inkeri,5
Kaija-Mari,5
Kailani,5
Kaisantytär,5
Kaisa-Sofia,5
Kaisu-Maarit,5
Kaisu-Maija,5
Kalaf,5
Kalevintytär,5
Kali,5
Kalif,5
Kamaal,5
Kamala,5
Kamile,5
Kanchana,5
Kanon,5
Karabo,5
Karam,5
Kareen,5
Karem,5
Karena,5
Karttunen,5
Kassa,5
Kassim,5
Kassu,5
Katariine,5
Kati-Hannele,5
Kati-Marja,5
Kati-Marjaana,5
Katja-Anneli,5
Katja-Pauliina,5
Katlin,5
Katri-Anneli,5
Katri-Maarit,5
Katrintytär,5
Kauni,5
Kauthar,5
Kawther,5
Kayan,5
Kaze,5
Kecia,5
Keela,5
Keerthana,5
Kehrä,5
Kei,5
Kenna,5
Kennedy,5
Kenzy,5
Keri,5
Kerim,5
Kerry,5
Kerttuliisa,5
Kerttu-Maija,5
Kerttu-Sofia,5
Kesä,5
Kevser,5
Kevättuuli,5
Key,5
Khan,5
Khatun,5
Khushi,5
Kian,5
Kien,5
Kiia-Karoliina,5
Kiia-Riikka,5
Kiira-Maria,5
Kika,5
Kimora,5
Kinda,5
Kiona,5
Kirsi-Marjatta,5
Kirsi-Marju,5
Kirsti-Elina,5
Kirsty,5
Kissanminttu,5
Kitri,5
Koidu,5
Koko,5
Koru,5
Koshin,5
Koyuki,5
Krasimirova,5
Kreeta-Liisa,5
Kriska,5
Kristabel,5
Krista-Helena,5
Krista-Tuulia,5
Kukka-Lotta,5
Kulsum,5
Kultakukka,5
Kunigunda,5
Kunilla,5
Kurtsdotter,5
Ky,5
Kyllevi,5
Küllike,5
Kyöstintytär,5
Ladda,5
Laeticia,5
Lagertha,5
Laija,5
Laili,5
Laisa,5
Lajla,5
Lalana,5
Lamees,5
Lamya,5
Lania,5
Lano,5
Lar,5
Laura-Anniina,5
Laura-Kristiina,5
Laura-Linnea,5
Laurea,5
Laurella,5
Laureta,5
Lauretta,5
Lea-Anneli,5
Lea-Mari,5
Leami,5
Learta,5
Lea-Sofia,5
Leena-Inkeri,5
Leena-Johanna,5
Leena-Katriina,5
Leena-Marjukka,5
Leena-Stiina,5
Leenukka,5
Lehtonen,5
Leila-Maija,5
Leine,5
Lemoni,5
Lendita,5
Lenka,5
Lerato,5
Lía,5
Libin,5
Lidian,5
Lidya,5
Ligia,5
Liija,5
Liina-Maaria,5
Liinamari,5
Liina-Mari,5
Liisa-Marjaana,5
Liisa-Sisko,5
Likka,5
Lila-Maria,5
Lilette,5
Lili-Anne,5
Lilit,5
Lilja-Emilia,5
Lilja-Lotta,5
Lilja-Maaria,5
Lillebil,5
Lillimari,5
Liloz,5
Lilyann,5
Lily-Anna,5
Linaz,5
Lindvi,5
Linet,5
Linné,5
Linnu,5
Lio,5
Liora,5
Lira,5
Liviana,5
Livianna,5
Liwia,5
Ljiljana,5
Loana,5
Loimu,5
Loise,5
Loja,5
Lone,5
Loraine,5
Lorenza,5
Lotta-Linnea,5
Lottastiina,5
Louiza,5
Loveth,5
Lovina,5
Lowisa,5
Luanna,5
Lucija,5
Lucja,5
Lucrezia,5
Luísa,5
Lule,5
Lumea,5
Lumen,5
Lumena,5
Lumi-Anna,5
Lumika,5
Lumi-Linnea,5
Lumine,5
Luminella,5
Lumituulia,5
Lutfije,5
Luule,5
Lux,5
Luzia,5
Lys,5
Lyytia,5
Maa,5
Maarian,5
Maarica,5
Maarina,5
Maddison,5
Madita,5
Madleen,5
Madlen,5
Madli,5
Madlin,5
Maëlle,5
Magna,5
Mahboubeh,5
Maïa,5
Maijaliina,5
Maija-Reeta,5
Maija-Terttu,5
Maiju-Elina,5
Maiju-Emilia,5
Maijuleena,5
Maiju-Lotta,5
Mai-Len,5
Maimi,5
Maimuna,5
Mai-Riitta,5
Maj-Rut,5
Makki,5
Malai,5
Malala,5
Maliisa,5
Malik,5
Malk,5
Malwa,5
Malyun,5
Mamie,5
Mamta,5
Mandisa,5
Mansour,5
Marah,5
Mardy,5
Marea,5
Marelle,5
Margarette,5
Margiitta,5
Margite,5
Maria/Maija,5
Maria-Anneli,5
Maria-Isabella,5
Maria-Linnea,5
Mari-Anniina,5
Maria-Riikka,5
Marie-Louice,5
Marie-Susanne,5
Mari-Minttu,5
Marinetta,5
Maritiina,5
Mariwan,5
Marja-Elisa,5
Marja-Ilona,5
Marjakaisa,5
Marjantytär,5
Marjel,5
Marjorita,5
Marjo-Sisko,5
Marjot,5
Marjue,5
Marju-Riitta,5
Marjut-Hannele,5
Markéta,5
Marlies,5
Marna,5
Marni,5
Marquerite,5
Mars,5
Marsha,5
Marte,5
Martta-Kaisa,5
Martta-Maria,5
Marusa,5
Marva,5
Mary-Annie,5
Marziyeh,5
Maslah,5
Masumeh,5
Mateli,5
Mattsdotter,5
Maymun,5
Maynie,5
Maysam,5
Mayumi,5
Meanna,5
Meerian,5
Meghan,5
Mehrin,5
Mehwish,5
Meila,5
Meisi,5
Mekki,5
Memma,5
Memmi,5
Menessa,5
Mercia,5
Merenna,5
Merielle,5
Meriia,5
Merikaisla,5
Meri-Lilja,5
Merilyn,5
Merja-Sinikka,5
Mersiha,5
Meskerem,5
Mette-Mari,5
Meva,5
Mia-Kaarina,5
Mia-Kristina,5
Mia-Lotta,5
Mia-Marja,5
Mia-Marjut,5
Mianda,5
Micelle,5
Michaëla,5
Midia,5
Mihra,5
Miia-Kristiina,5
Miiamaria,5
Miia-Marjaana,5
Miia-Marjut,5
Miisa-Maija,5
Miitja,5
Mikela,5
Miksu,5
Miku,5
Milanda,5
Milania,5
Miley,5
Milja-Elina,5
Milja-Mari,5
Miljamaria,5
Milka-Maaria,5
Millan,5
Milla-Reetta,5
Milse,5
Milta,5
Mimie,5
Mimona,5
Minna-Anneli,5
Minni-Maaria,5
Minonna,5
Minoo,5
Mintra,5
Mintti,5
Minttu-Emilia,5
Minttu-Maija,5
Mira-Annika,5
Miradije,5
Mira-Maaria,5
Mirenna,5
Miriami,5
Mirjaleena,5
Mirjanna,5
Mirja-Terttu,5
Mirka-Maarit,5
Mirkka-Liisa,5
Mirkka-Maaria,5
Mishel,5
Missu,5
Mitte,5
Miyuki,5
Mohyidin,5
Mona-Riikka,5
Mona-Sofia,5
Monicah,5
Montana,5
Moona-Kaisa,5
Moona-Liisa,5
Mopelola,5
Morgane,5
Most.,5
Motunrayo,5
Mounia,5
Mowlid,5
Moyinoluwa,5
Mubarik,5
Muhamad,5
Muhubo,5
Muhudiin,5
Mumtaas,5
Mumtas,5
Munisa,5
Muntaas,5
Muntaz,5
Muoi,5
Musamad,5
Mustafe,5
Mymlan,5
Münevver,5
Myrtle,5
Märtta,5
Naciima,5
Nader,5
Nadiira,5
Nadou,5
Nael,5
Nahar,5
Nahed,5
Naia,5
Naira,5
Najibeh,5
Najim,5
Naledi,5
Nandini,5
Nanet,5
Nangula,5
Nanna-Sofia,5
Nare,5
Nariman,5
Narine,5
Nasib,5
Nasiim,5
Nasreen,5
Nasser,5
Natashia,5
Natashja,5
Nathalié,5
Nawfal,5
Nayomi,5
Nazdar,5
Nazila,5
Nazmije,5
Ndeye,5
Nduta,5
Nea-Reetta,5
Neelam,5
Neida,5
Neira,5
Nella-Mari,5
Nella-Riina,5
Nellia,5
Nenita,5
Neriman,5
Netta-Maaria,5
Nettie,5
Nibras,5
Nicky,5
Nicolle,5
Nidhal,5
Niina-Marja,5
Niisa,5
Nikolett,5
Nilufar,5
Nina-Emilia,5
Nina-Kaarina,5
Ninamaria,5
Nina-Riikka,5
Ninita,5
Ninna-Maria,5
Nirmala,5
Nisan,5
Noelani,5
Nohair,5
Nolwenn,5
Noran,5
Norea,5
Norella,5
Norhan,5
Novelia,5
November,5
Nupur,5
Nurcan,5
Nurhan,5
Nusaiba,5
Nusaibah,5
Oceana,5
Oceane,5
Odile,5
Ofilia,5
Oivikki,5
Ojala,5
Okku,5
Olava,5
Olawunmi,5
Olga-Sofia,5
Olina,5
Olívia,5
Olusola,5
Omotayo,5
Oneida,5
Onniina,5
Onome,5
Oomeh,5
Oona-Elina,5
Opeyemi,5
Ornela,5
Osei,5
Oskariina,5
Osma,5
Osob,5
Ossintytär,5
Otavatar,5
Oumaima,5
Outi-Inkeri,5
Oyinkansola,5
Palida,5
Paméla,5
Pan,5
Panida,5
Parminder,5
Parya,5
Patrik,5
Patriksdotter,5
Paula-Kaisa,5
Paulamaria,5
Pauleena,5
Paulin,5
Peatta,5
Peltola,5
Pemika,5
Penélope,5
Pepe,5
Pepitta,5
Peppi-Emilia,5
Peppi-Ilona,5
Peppi-Sofia,5
Petimat,5
Petra-Johanna,5
Petronela,5
Petti,5
Pettina,5
Phoenix,5
Phuoc,5
Phyllis,5
Pia-Erika,5
Pia-Kaarina,5
Pia-Marita,5
Pia-Marjut,5
Pia-Susanne,5
Pihla-Riina,5
Piio,5
Piipe,5
Piippo,5
Piirit,5
Piiti,5
Pinja-Liisa,5
Pinja-Maaria,5
Pinja-Riikka,5
Piona,5
Pirjatta,5
Pirjo-Irmeli,5
Pirjo-Maarit,5
Pirki,5
Pirkit,5
Pirkko-Kaarina,5
Pirtta,5
Pitja,5
Pontusdotter,5
Providence,5
Pupu,5
Pushpa,5
Pähkinä,5
Päivi-Inkeri,5
Päiviö,5
Pärla,5
Qasem,5
Quang,5
Radia,5
Radwa,5
Rafael,5
Raffaela,5
Rafika,5
Ragnarsdotter,5
Ragne,5
Rahila,5
Raija-Anneli,5
Raija-Kaarina,5
Raila-Maija,5
Raita-Maria,5
Rajaa,5
Ralitsa,5
Ramintytär,5
Ramiza,5
Ramoona,5
Ramzia,5
Raniya,5
Ranjana,5
Rantala,5
Rashiid,5
Raunikki,5
Ravinder,5
Réa,5
Rea-Maria,5
Reema,5
Reeta-Liisa,5
Reetamari,5
Reetu,5
Rehab,5
Rekina,5
Remedios,5
Remzije,5
Renatte,5
Renea,5
Renna,5
Retaj,5
Ria-Liisa,5
Riam,5
Rian,5
Ria-Noore,5
Rihan,5
Riia-Rosa,5
Riikamari,5
Riikka-Emilia,5
Riikka-Maarit,5
Riikka-Tiina,5
Riima,5
Riimi,5
Riinaliisa,5
Riitta-Elina,5
Riko,5
Rinad,5
Ritta,5
Riyam,5
Robert,5
Roble,5
Roope,5
Roos,5
Ros,5
Rosalii,5
Rosa-Mariia,5
Rosamunda,5
Rosariina,5
Roselin,5
Roshni,5
Rosmarin,5
Ros-May,5
Rotem,5
Rozanna,5
Rui,5
Rula,5
Rumaisa,5
Rumenova,5
Run,5
Runak,5
Rungnapa,5
Ruusu-Maaria,5
Ruxandra,5
Saabirin,5
Saabriin,5
Saaga-Maria,5
Saaga-Sofia,5
Saana-Emilia,5
Saana-Maaret,5
Saana-Riikka,5
Saaramaija,5
Saara-Susanna,5
Saarinen,5
Saber,5
Sadek,5
Sadija,5
Sadiye,5
Sadoon,5
Sadredin,5
Saduntytär,5
Saffie,5
Safio,5
Safir,5
Safiyah,5
Safya,5
Said-Kader,5
Saiido,5
Saijariina,5
Saila-Maarit,5
Saila-Mari,5
Saine,5
Saiphin,5
Saisunee,5
Sakar,5
Sakira,5
Salaado,5
Salado,5
Saleeban,5
Salha,5
Salla-Sisko,5
Salli-Sofia,5
Salomé,5
Salsabil,5
Samaa,5
Samita,5
Sammy,5
Samruai,5
Saniya,5
Sanna-Emilia,5
Sannah,5
Sanna-Kaarina,5
Sanna-Leea,5
Sanna-Marie,5
Santana,5
Santeriina,5
Santerintytär,5
Santos,5
Sanu,5
Sapana,5
Sara-Anna,5
Sarabella,5
Sara-Elina,5
Sara-Ellen,5
Sara-Liina,5
Sara-Liisa,5
Sarang,5
Sardar,5
Sari-Ann,5
Sari-Annika,5
Sariel,5
Sari-Kaarina,5
Sarisa,5
Sarit,5
Sarjanna,5
Sarolta,5
Sarpa,5
Sasithorn,5
Sateenkaari,5
Satu-Emilia,5
Satu-Katriina,5
Satumaaria,5
Satumaarit,5
Satu-Pia,5
Sauda,5
Sayed,5
Sayeh,5
Sayuri,5
Sazgar,5
Scilla,5
Sebastião,5
Seble,5
Seenia,5
Seevi,5
Seferiina,5
Seija-Anneli,5
Seija-Maria,5
Seine,5
Seira,5
Seiri,5
Sejla,5
Selinä,5
Selli,5
Senada,5
Sephora,5
Serah,5
Sevinç,5
Seyma,5
Shade,5
Shadiya,5
Shafici,5
Shahana,5
Shahrzad,5
Shamila,5
Shane,5
Shanice,5
Shay,5
Sheela,5
Shelley,5
Shemsije,5
Sheno,5
Sheyda,5
Shi,5
Shifa,5
Shireen,5
Shohreh,5
Shuang,5
Shwe,5
Sian,5
Siara,5
Sibilla,5
Sibora,5
Sif,5
Siimi,5
Siiri-Inkeri,5
Siisa,5
Silia,5
Silina,5
Silinda,5
Silja-Emilia,5
Silja-Liisa,5
Silja-Maija,5
Silla-Sofia,5
Silver,5
Silviya,5
Simi,5
Simonsdotter,5
Sinead,5
Singe,5
Sinia,5
Sini-Anna,5
Sini-Helena,5
Sini-Iiris,5
Sini-Inkeri,5
Sini-Kaarina,5
Sinikka-Liisa,5
Sini-Marjut,5
Sini-Minttu,5
Sinita,5
Sinthia,5
Sippora,5
Sirad,5
Sirenetta,5
Sirge,5
Sirikiitta,5
Sirja-Riitta,5
Sirjo,5
Sirkitta,5
Sirkka-Helena,5
Sirkka-Helinä,5
Sirkka-Maria,5
Sirkka-Sisko,5
Sirkkuli,5
Sirkku-Maija,5
Sirpa-Maija,5
Sirwa,5
Sirwan,5
Siska,5
Sisko-Kaarina,5
Sisla,5
Sisse,5
Siukku,5
Siyuan,5
Soad,5
Soham,5
Soile-Maria,5
Sóley,5
Solita,5
Solvej,5
Solvig,5
Somayyeh,5
Somjit,5
Somsri,5
Son,5
Sonali,5
Soniya,5
Soraia,5
Sorina,5
Sorjo,5
Sosan,5
Soumya,5
Stana,5
Stanislawa,5
Stephany,5
Stiina-Liisa,5
Stine,5
Suada,5
Sucaad,5
Sudi,5
Suham,5
Suhayla,5
Suhur,5
Sui,5
Sujata,5
Sulochana,5
Sunelma,5
Susannantytär,5
Susma,5
Suvi-Emilia,5
Suvi-Kaisa,5
Suvi-Kristiina,5
Suvi-Leena,5
Suvi-Maaret,5
Suvi-Mari,5
Suvi-Marjaana,5
Suvi-Marjut,5
Suvi-Riikka,5
Suvi-Susanna,5
Suwanna,5
Suzi,5
Svala,5
Sylvester,5
Sylviane,5
Sylviina,5
Sysi,5
Säde-Tuulia,5
Sähär,5
Taana,5
Tabatha,5
Tadesse,5
Taina-Marja,5
Taina-Riitta,5
Taisija,5
Tami,5
Tamia,5
Tammy,5
Tanja-Liisa,5
Tanja-Maaret,5
Tanjantytär,5
Tanveer,5
Tanvi,5
Taqwa,5
Tarjantytär,5
Tarmontytär,5
Taru-Anna,5
Taruliina,5
Taru-Marja,5
Taru-Tiina,5
Tasmin,5
Taunontytär,5
Tayeba,5
Tea-Leena,5
Teea-Tuulia,5
Teena,5
Tegan,5
Teija-Mari,5
Teija-Tiina,5
Temitayo,5
Terece,5
Terena,5
Terhi-Maija,5
Terhintytär,5
Terra,5
Tesfaye,5
Tesma,5
Teuvontytär,5
Thaer,5
Therece,5
Therésa,5
Therésia,5
Thia,5
Thilia,5
Thitiporn,5
Thoai,5
Thom,5
Thorborg,5
Tia-Emilia,5
Tia-Maaria,5
Tia-Marie,5
Tia-Riikka,5
Tiia-Johanna,5
Tiia-Karoliina,5
Tiia-Marie,5
Tiina-Anneli,5
Tiinaleena,5
Tilahun,5
Tinca,5
Tinh,5
Tintu,5
Tinuviel,5
Tirsa,5
Titta-Liina,5
Toa,5
Tobias,5
Toby,5
Toftegaard,5
Tomi,5
Toora,5
Torun,5
Touria,5
Towa,5
Trâm,5
Triine,5
Tringa,5
Trisha,5
Truong,5
Tú,5
Tuija-Marja,5
Tuire-Liisa,5
Tulsi,5
Tuomaksentytär,5
Tuula-Liisa,5
Tuuli-Elina,5
Tuuli-Emilia,5
Tuulimari,5
Tuuli-Marja,5
Tuuna,5
Tyttiina,5
Tytti-Sisko,5
Tyyne-Maria,5
Tähdikki,5
Ubax,5
Uchechi,5
Ugbaad,5
Ugbad,5
Ugonna,5
Ul,5
Ulla-Hannele,5
Ulla-Karin,5
Ulla-Katri,5
Ulla-Lena,5
Ullamarja,5
Ulla-Reetta,5
Ulvi,5
Ummi,5
Unda,5
Une,5
Unn,5
Unna-Maija,5
Unnu,5
Uraiwan,5
Uta,5
Vaida,5
Vaila,5
Valia,5
Vally,5
Valmira,5
Valoisa,5
Valonsäde,5
Valve,5
Vanella,5
Varda,5
Vasilevna,5
Vasilina,5
Vasilissa,5
Vava,5
Veera-Johanna,5
Veera-Lotta,5
Veera-Mari,5
Veija,5
Velda,5
Venla-Emilia,5
Victorya,5
Vidia,5
Vien,5
Vigilia,5
Viivian,5
Viivianna,5
Viivi-Maaria,5
Viivi-Olivia,5
Viktooria,5
Viktorinna,5
Vildan,5
Vildane,5
Vilhelmine,5
Viljamaria,5
Vilka,5
Vilma-Emilia,5
Vilmaliina,5
Vilve,5
Vinod,5
Vinski,5
Viorica,5
Vire,5
Virgine,5
Virpi-Helena,5
Virpi-Riitta,5
Virvatuli,5
Virva-Tuuli,5
Vitaljevna,5
Viviika,5
Vladimirova,5
Vo,5
Välke,5
Walentina,5
Wali,5
Wanpen,5
Waseem,5
Wedad,5
Wenni,5
Werona,5
Wilai,5
Wilna,5
Wirginia,5
Wren,5
Wuraola,5
Xanaan,5
Xhevahire,5
Ximena,5
Yar,5
Yaran,5
Yasameen,5
Yazmin,5
Yazmine,5
Yên,5
Yesenia,5
Yeshi,5
Yevgeniya,5
Ylvi,5
Yoana,5
Yonis,5
Yousuf,5
Ysabel,5
Yung,5
Yuri,5
Ywonne,5
Yüsra,5
Z.,5
Zalina,5
Zamira,5
Zar,5
Zari,5
Zarifa,5
Zelealem,5
Zelia,5
Zeljka,5
Zenab,5
Zhino,5
Zine,5
Ziva,5
Ziyad,5
Zoleikha,5
Zozan,5
Zunaira,5
Älva,5
Äänis,5
Özge,5
